model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Helicobacter_pylori_UM045.mat,1290,839,458,320,35,77,7
Helicobacter_pylori_UM054.mat,1296,844,458,325,35,80,7
Helicobacter_pylori_UM066.mat,1270,836,464,333,36,56,7
Helicobacter_pylori_UM299.mat,1289,826,458,313,35,73,7
Helicobacter_pylori_v225d.mat,1291,822,450,313,35,75,7
Helicobacter_pylori_XZ274.mat,1212,799,418,335,31,63,7
Helicobacter_rodentium_ATCC_700285.mat,921,599,244,319,26,29,5
Helicobacter_trogontum_50960_7.mat,956,626,295,298,24,31,5
Helicobacter_typhlonius_ATCC_BAA_367.mat,993,666,310,320,28,29,5
Helicobacter_winghamensis_ATCC_BAA_430.mat,992,956,397,554,26,51,6
Herbaspirillum_huttiense_1147.mat,1538,830,463,280,63,66,7
Herbaspirillum_huttiense_AU6965_10_3.mat,1553,842,471,281,67,69,7
Herbaspirillum_huttiense_NFYY_53159.mat,1563,853,484,281,65,67,7
Herbaspirillum_huttiense_subsp_putei_IAM_15032.mat,1552,836,467,281,65,67,7
Holdemania_filiformis_VPI_J1_31B_1_DSM_12042.mat,854,561,332,189,37,43,5
Holdemania_massiliensis_AP2.mat,966,571,304,229,33,34,5
Hydrotalea_flava_isolate_2.mat,908,669,255,398,25,12,6
Intestinibacter_bartlettii_ERR1022395.mat,1050,627,370,229,28,26,4
Intestinibacter_bartlettii_ERR1022418.mat,1059,633,374,231,30,28,4
Intestinibacter_nov_ERR2221096.mat,1029,635,388,216,28,28,4
Intestinimonas_butyriciproducens_AF211.mat,1035,663,373,254,14,39,4
Intestinimonas_butyriciproducens_ERR1022450.mat,1009,652,372,243,14,39,4
Intestinimonas_butyriciproducens_SRB_521_5_I.mat,1009,655,374,244,14,39,4
Intestinimonas_massiliensis_DSM_100417.mat,1060,947,401,519,16,44,5
Intestinimonas_nov_ERR1022454.mat,1015,633,378,223,14,34,4
Intestinimonas_nov_ERR171285.mat,1016,634,379,223,14,34,4
Jeddahella_massiliensis_OL_1.mat,940,591,299,253,30,33,6
Johnsonella_ignava_ATCC_51276.mat,939,641,357,254,22,27,5
Jonquetella_anthropi_DSM_22815.mat,1037,648,359,263,21,31,5
Jonquetella_anthropi_E3_33_E1.mat,1035,650,362,262,19,31,5
Kallipyga_gabonensis_DSM_100575.mat,656,610,240,340,15,41,5
Kallipyga_massiliensis_ph2.mat,886,608,336,248,15,26,7
Kandleria_vitulina_DSM_20405.mat,1100,701,382,275,26,47,6
Kingella_denitrificans_ATCC_33394.mat,1008,716,343,333,36,30,6
Kingella_denitrificans_isolate_GC77.mat,996,706,338,328,34,30,6
Kingella_oralis_ATCC_51147.mat,1165,718,395,281,33,39,8
Klebsiella_aerogenes_CAV1320.mat,1837,860,431,310,71,93,7
Klebsiella_aerogenes_G7.mat,1843,867,438,310,73,93,7
Klebsiella_michiganensis_10_5242.mat,1842,860,518,254,69,62,7
Klebsiella_michiganensis_10_5250.mat,1855,889,525,276,71,64,7
Klebsiella_michiganensis_FDAARGOS_66.mat,1849,863,515,258,71,66,7
Klebsiella_michiganensis_M1.mat,1853,868,522,258,69,64,7
Klebsiella_michiganensis_MGH87.mat,1854,869,521,258,71,64,7
Klebsiella_oxytoca_10_5243.mat,1942,899,525,280,74,67,7
Klebsiella_oxytoca_10_5245.mat,2036,918,531,256,80,102,7
Klebsiella_oxytoca_10_5248.mat,2037,927,538,258,80,102,7
Klebsiella_oxytoca_11492_1.mat,2032,928,539,258,80,102,7
Klebsiella_oxytoca_CAV1099.mat,1882,890,525,273,72,67,7
Klebsiella_oxytoca_CAV1335.mat,1885,893,528,273,72,67,7
Klebsiella_oxytoca_CAV1374.mat,1891,875,521,258,76,69,7
Klebsiella_oxytoca_CHS143.mat,1882,891,526,273,72,67,7
Klebsiella_oxytoca_E718.mat,1976,904,519,259,77,100,7
Klebsiella_oxytoca_ERR2221287.mat,1886,888,518,276,74,70,7
Klebsiella_oxytoca_ERR2221335.mat,1878,866,514,258,72,69,7
Klebsiella_oxytoca_ERR2221348.mat,1880,890,523,273,74,67,7
Klebsiella_oxytoca_ERR2221399.mat,1886,892,525,273,74,67,7
Klebsiella_oxytoca_ERR2221400.mat,1883,893,526,273,74,67,7
Klebsiella_oxytoca_ICU1_2b.mat,1880,891,525,272,74,67,7
Klebsiella_oxytoca_JKo3.mat,1881,896,527,275,76,69,7
Klebsiella_oxytoca_KCTC_1686.mat,2070,958,537,280,85,120,8
Klebsiella_oxytoca_MGH88.mat,1885,893,523,276,74,70,7
Klebsiella_pneumoniae_1162281.mat,2620,1314,845,276,107,172,8
Klebsiella_pneumoniae_1191100241.mat,2456,1260,798,294,101,158,8
Klebsiella_pneumoniae_342.mat,2551,1372,880,281,113,199,8
Klebsiella_pneumoniae_361_1301.mat,2534,1278,813,290,106,156,8
Klebsiella_pneumoniae_500_1420.mat,2537,1278,815,285,106,161,8
Klebsiella_pneumoniae_540_1460.mat,2608,1318,829,279,112,187,8
Klebsiella_pneumoniae_646_1568.mat,2617,1322,832,279,112,188,8
Klebsiella_pneumoniae_ATCC_25955.mat,2546,1291,829,284,104,161,8
Klebsiella_pneumoniae_ATCC_BAA_1705.mat,2612,1322,832,279,112,188,8
Klebsiella_pneumoniae_ATCC_BAA_2146.mat,2615,1324,834,279,112,188,8
Klebsiella_pneumoniae_CHS153.mat,1955,851,425,284,75,118,7
Klebsiella_pneumoniae_CHS222.mat,1950,835,427,285,75,99,7
Klebsiella_pneumoniae_DMC0526.mat,2609,1320,832,279,112,186,8
Klebsiella_pneumoniae_ERR2221115.mat,1966,841,428,285,79,102,7
Klebsiella_pneumoniae_ERR2221116.mat,1959,852,426,284,75,118,7
Klebsiella_pneumoniae_ERR2221118.mat,1968,842,430,284,79,102,7
Klebsiella_pneumoniae_ERR2221121.mat,1975,865,439,284,75,118,7
Klebsiella_pneumoniae_ERR2221297.mat,1964,854,430,286,77,116,7
Klebsiella_pneumoniae_ERR2221368.mat,1952,850,423,285,75,118,7
Klebsiella_pneumoniae_ERR2221372.mat,1958,855,429,284,75,118,7
Klebsiella_pneumoniae_G5_2.mat,2550,1295,833,284,104,161,8
Klebsiella_pneumoniae_hvKP1.mat,2621,1341,837,278,114,200,8
Klebsiella_pneumoniae_JH1.mat,2615,1316,847,276,105,172,8
Klebsiella_pneumoniae_KCTC_2242.mat,2538,1288,807,289,99,180,8
Klebsiella_pneumoniae_KP_11.mat,2631,1315,848,273,105,173,8
Klebsiella_pneumoniae_NTUH_K2044.mat,2633,1320,828,280,117,194,8
Klebsiella_pneumoniae_pneumoniae_MGH78578.mat,2113,883,523,237,77,110,7
Klebsiella_pneumoniae_PR04.mat,2532,1253,794,271,98,162,8
Klebsiella_pneumoniae_subsp_pneumoniae_1084.mat,2528,1249,796,284,101,156,8
Klebsiella_pneumoniae_subsp_pneumoniae_12_3578.mat,2617,1334,825,284,108,199,8
Klebsiella_pneumoniae_subsp_pneumoniae_DSM_30104.mat,2499,1279,805,289,100,171,8
Klebsiella_pneumoniae_subsp_pneumoniae_Ecl8.mat,2610,1321,821,283,105,197,8
Klebsiella_pneumoniae_subsp_pneumoniae_HS11286.mat,2448,1219,755,275,103,171,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH10.mat,2603,1315,826,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH11.mat,2590,1302,813,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH12.mat,2598,1315,824,284,111,183,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH14.mat,2508,1279,805,284,105,174,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH16.mat,2595,1315,826,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH17.mat,2605,1317,828,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH18.mat,2599,1317,826,284,111,183,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH19.mat,2580,1294,807,277,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH1.mat,2603,1315,826,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH20.mat,2601,1316,828,278,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH21.mat,2529,1271,809,285,105,161,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH22.mat,2605,1317,828,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH23.mat,2599,1333,823,289,112,196,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH2.mat,2602,1314,825,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH4.mat,2607,1319,830,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH5.mat,2603,1315,826,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH6.mat,2602,1318,829,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH7.mat,2604,1317,828,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH8.mat,2532,1271,809,285,105,161,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH9.mat,2603,1315,826,279,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_KpQ3.mat,2632,1343,843,280,112,198,8
Klebsiella_pneumoniae_subsp_pneumoniae_LZ.mat,2507,1294,818,290,100,167,8
Klebsiella_pneumoniae_subsp_pneumoniae_ST258_490.mat,2611,1318,833,275,111,188,8
Klebsiella_pneumoniae_subsp_pneumoniae_ST258_K26BO.mat,2464,1255,801,279,105,155,8
Klebsiella_pneumoniae_subsp_pneumoniae_ST258_K28BO.mat,2482,1254,794,285,100,164,8
Klebsiella_pneumoniae_subsp_pneumoniae_ST512_K30BO.mat,2474,1281,821,281,105,159,8
Klebsiella_pneumoniae_subsp_pneumoniae_WGLW1.mat,2533,1297,819,285,100,178,8
Klebsiella_pneumoniae_subsp_pneumoniae_WGLW2.mat,2542,1288,828,285,103,161,8
Klebsiella_pneumoniae_subsp_pneumoniae_WGLW5.mat,2535,1282,822,282,103,164,8
Klebsiella_pneumoniae_subsp_rhinoscleromatis_ATCC_13884.mat,2479,1254,808,281,99,138,8
Klebsiella_pneumoniae_UHKPC01.mat,2613,1322,832,284,112,181,8
Klebsiella_pneumoniae_UHKPC04.mat,2612,1318,830,279,112,186,8
Klebsiella_pneumoniae_UHKPC05.mat,2609,1320,829,285,112,181,8
Klebsiella_pneumoniae_UHKPC09.mat,2613,1322,832,284,112,181,8
Klebsiella_pneumoniae_UHKPC22.mat,2606,1316,826,279,112,188,8
Klebsiella_pneumoniae_UHKPC23.mat,2615,1324,834,284,112,181,8
Klebsiella_pneumoniae_UHKPC24.mat,2532,1276,811,290,106,156,8
Klebsiella_pneumoniae_UHKPC26.mat,2615,1324,834,284,112,181,8
Klebsiella_pneumoniae_UHKPC27.mat,2615,1324,834,284,112,181,8
Klebsiella_pneumoniae_UHKPC29.mat,2529,1277,812,290,106,156,8
Klebsiella_pneumoniae_UHKPC32.mat,2608,1319,831,279,112,186,8
Klebsiella_pneumoniae_UHKPC40.mat,2608,1319,831,279,112,186,8
Klebsiella_pneumoniae_UHKPC45.mat,2576,1303,816,281,112,181,8
Klebsiella_pneumoniae_UHKPC48.mat,2608,1319,831,279,112,186,8
Klebsiella_pneumoniae_UHKPC_52.mat,2532,1251,811,290,106,131,8
Klebsiella_pneumoniae_UHKPC57.mat,2613,1309,835,279,109,174,8
Klebsiella_pneumoniae_UHKPC81.mat,2621,1326,849,271,108,176,8
Klebsiella_pneumoniae_VAKPC252.mat,2532,1272,809,285,106,161,8
Klebsiella_pneumoniae_VAKPC254.mat,2610,1323,833,279,112,190,8
Klebsiella_pneumoniae_VAKPC269.mat,2581,1309,821,284,110,181,8
Klebsiella_pneumoniae_VAKPC270.mat,2612,1325,835,284,112,181,8
Klebsiella_pneumoniae_VAKPC276.mat,2533,1277,812,290,106,156,8
Klebsiella_pneumoniae_VAKPC278.mat,2562,1305,813,290,110,179,8
Klebsiella_pneumoniae_VAKPC280.mat,2501,1264,801,290,104,156,8
Klebsiella_pneumoniae_VAKPC297.mat,2608,1319,831,279,112,186,8
Klebsiella_pneumoniae_VAKPC309.mat,2615,1323,831,284,112,183,8
Klebsiella_quasipneumoniae_700603.mat,2584,1333,847,274,105,186,8
Klebsiella_sp_1_1_55.mat,2116,901,546,215,80,124,7
Klebsiella_sp_4_1_44FAA.mat,1885,896,513,269,71,88,7
Klebsiella_sp_M5al.mat,1851,892,527,275,75,66,7
Klebsiella_sp_MS_92_3.mat,1894,894,508,262,70,99,7
Klebsiella_sp_OBRC7.mat,1911,877,518,254,69,83,7
Klebsiella_variicola_KV321_ZB100000.mat,1932,883,449,298,75,111,7
Kluyvera_ascorbata_ATCC_33433.mat,1927,898,526,269,59,82,8
Kluyvera_cryocrescens_L2.mat,1750,850,485,285,61,56,7
Kluyvera_cryocrescens_NBRC_102467.mat,1748,844,482,280,61,56,7
Kluyvera_georgiana_ATCC_51603.mat,1727,848,483,283,53,56,7
Kluyvera_intermedia_FOSA7093.mat,1751,853,483,276,67,66,7
Kluyvera_intermedia_NBRC_102594_ATCC_33110.mat,1735,841,474,288,59,55,7
Kocuria_palustris_CD07_3.mat,1107,707,380,274,45,48,7
Kocuria_palustris_PEL.mat,1266,711,414,200,55,92,8
Kocuria_rhizophila_DC2201.mat,1223,715,386,246,48,76,8
Kocuria_rhizophila_P7_4.mat,1503,958,595,232,67,122,8
Kosakonia_sacchari_SP1.mat,1889,879,476,275,75,100,7
Kurthia_massiliensis_JC30.mat,1407,818,503,252,51,59,8
Kurthia_senegalensis_JC8E.mat,1189,738,440,254,40,40,7
Kytococcus_sedentarius_1083_KSED.mat,918,586,304,235,26,36,5
Kytococcus_sedentarius_262_KSED.mat,933,598,316,235,26,36,5
Kytococcus_sedentarius_DSM_20547.mat,1140,694,383,243,44,57,8
Lachnoanaerobaculum_orale_DSM_24553.mat,1039,647,354,254,27,38,6
Lachnoanaerobaculum_saburreum_DNF00896.mat,1043,636,353,242,29,38,6
Lachnoanaerobaculum_saburreum_DSM_3986.mat,1072,645,356,239,33,44,6
Lachnoanaerobaculum_saburreum_F0468.mat,1071,642,356,238,31,44,6
Lachnobacterium_bovis_AE2004.mat,983,654,340,274,18,37,4
Lachnobacterium_bovis_C6A12.mat,944,604,298,266,18,37,4
Lachnobacterium_bovis_DSM_14045.mat,1021,691,397,254,23,41,5
Lachnobacterium_bovis_NK4B19.mat,949,612,323,249,18,37,4
Lachnobacterium_bovis_S1b.mat,985,644,339,264,18,38,4
Lachnoclostridium_nov_ERR1022273.mat,971,680,378,267,23,33,5
Lachnoclostridium_nov_ERR1022276.mat,965,636,358,246,20,30,4
Lachnoclostridium_nov_ERR1022305.mat,1050,695,431,226,30,34,5
Lachnoclostridium_nov_ERR1022387.mat,1029,637,355,240,25,38,5
Lachnoclostridium_nov_ERR1022388.mat,956,633,349,251,22,31,4
Lachnoclostridium_nov_ERR1022392.mat,1145,729,438,237,33,48,6
Lachnoclostridium_nov_ERR1022405.mat,966,666,373,258,23,33,5
Lachnoclostridium_nov_ERR1022430.mat,1137,691,393,248,33,49,5
Lachnoclostridium_nov_ERR1022434.mat,962,613,346,236,18,31,4
Lachnoclostridium_nov_ERR1203939.mat,1105,728,440,231,37,51,5
Lachnoclostridium_nov_ERR1203968.mat,957,594,350,209,23,32,5
Lachnoclostridium_nov_ERR1204033.mat,1105,728,440,231,37,51,5
Lachnoclostridium_nov_ERR1204062.mat,957,594,350,209,23,32,5
Lachnoclostridium_nov_ERR171262.mat,1159,694,402,241,42,50,5
Lachnoclostridium_nov_ERR171273.mat,1048,720,429,248,33,43,5
Lachnoclostridium_nov_ERR171281.mat,1411,800,471,225,57,90,5
Lachnoclostridium_nov_ERR2221145.mat,1160,694,402,241,42,50,5
Lachnoclostridium_nov_ERR2221158.mat,1184,749,459,237,36,47,4
Lachnoclostridium_nov_ERR2221159.mat,1163,734,439,240,35,45,6
Lachnoclostridium_nov_ERR2230065.mat,1017,609,338,231,25,36,5
Lachnoclostridium_nov_ERR2230076.mat,1022,670,383,248,24,36,4
Lachnoclostridium_nov_ERR2230092.mat,1055,642,379,225,27,35,5
Lachnoclostridium_nov_ERR2230109.mat,993,667,385,250,20,30,4
Lachnoclostridium_nov_ERR2230115.mat,984,688,389,263,23,34,5
Lachnoclostridium_nov_ERR2230132.mat,1130,711,400,270,36,43,6
Lachnoclostridium_nov_ERR2230151.mat,1130,711,400,270,36,43,6
Lachnoclostridium_sp_YL32.mat,1155,709,408,258,42,45,5
Lachnospiraceae_bacterium_1_1_57FAA.mat,918,612,352,231,22,26,4
Lachnospiraceae_bacterium_1_4_56FAA.mat,961,660,402,221,19,33,5
Lachnospiraceae_bacterium_2_1_46FAA.mat,845,559,311,221,22,26,4
Lachnospiraceae_bacterium_2_1_58FAA.mat,1889,664,382,241,31,42,5
Lachnospiraceae_bacterium_3_1_46FAA.mat,936,601,332,235,24,31,4
Lachnospiraceae_bacterium_3_1_57FAA_CT1.mat,1647,702,400,252,33,44,5
Lachnospiraceae_bacterium_5_1_57FAA.mat,1114,728,431,248,39,49,5
Lachnospiraceae_bacterium_6_1_63FAA.mat,1005,636,330,267,27,36,5
Lachnospiraceae_bacterium_7_1_58FAA.mat,1053,680,412,236,16,32,4
Lachnospiraceae_bacterium_9_1_43BFAA.mat,962,623,363,230,26,29,4
Lachnospiraceae_bacterium_oral_taxon_082_str_F0431.mat,1807,684,373,278,27,32,6
Lachnospiraceae_bacterium_sp_5_1_63FAA.mat,1121,791,529,204,37,60,6
Lachnospiraceae_bacterium_sp_8_1_57FAA.mat,935,682,415,216,37,56,5
Lachnospiraceae_nov_ERR1022272.mat,970,631,391,207,20,29,4
Lachnospiraceae_nov_ERR1022274.mat,1031,676,400,238,27,37,5
Lachnospiraceae_nov_ERR1022277.mat,974,658,357,267,24,32,4
Lachnospiraceae_nov_ERR1022289.mat,1031,680,387,260,22,28,4
Lachnospiraceae_nov_ERR1022303.mat,979,657,369,251,23,36,5
Lachnospiraceae_nov_ERR1022308.mat,1163,714,414,250,37,51,5
Lachnospiraceae_nov_ERR1022341.mat,979,666,352,280,22,33,4
Lachnospiraceae_nov_ERR1022342.mat,965,626,347,252,22,26,4
Lachnospiraceae_nov_ERR1022343.mat,959,606,339,224,29,40,5
Lachnospiraceae_nov_ERR1022351.mat,979,656,370,249,23,36,5
Lachnospiraceae_nov_ERR1022353.mat,1146,699,402,251,38,49,5
Lachnospiraceae_nov_ERR1022380.mat,1110,682,406,229,31,42,5
Lachnospiraceae_nov_ERR1022381.mat,1180,737,437,251,42,44,5
Lachnospiraceae_nov_ERR1022386.mat,980,634,390,208,20,33,4
Lachnospiraceae_nov_ERR1022389.mat,1050,698,417,242,29,35,5
Lachnospiraceae_nov_ERR1022390.mat,984,632,360,233,26,36,4
Lachnospiraceae_nov_ERR1022398.mat,979,618,369,210,23,38,5
Lachnospiraceae_nov_ERR1022402.mat,980,614,350,225,29,40,5
Lachnospiraceae_nov_ERR1022429.mat,1110,680,406,224,31,45,5
Lachnospiraceae_nov_ERR1022431.mat,1011,664,377,248,23,38,5
Lachnospiraceae_nov_ERR1022433.mat,1112,697,435,218,28,40,4
Lachnospiraceae_nov_ERR1022436.mat,977,649,347,269,23,34,5
Lachnospiraceae_nov_ERR1022478.mat,979,676,377,264,23,38,5
Lachnospiraceae_nov_ERR1022480.mat,975,650,366,247,23,36,5
Lachnospiraceae_nov_ERR1022481.mat,1040,687,414,241,23,28,5
Lachnospiraceae_nov_ERR1203950.mat,1020,667,391,237,23,38,5
Lachnospiraceae_nov_ERR1203952.mat,951,638,376,230,20,33,4
Lachnospiraceae_nov_ERR1203964.mat,978,663,380,248,22,33,4
Lachnospiraceae_nov_ERR1203967.mat,993,659,348,263,25,44,5
Lachnospiraceae_nov_ERR1203970.mat,994,679,396,248,22,33,4
Lachnospiraceae_nov_ERR1203972.mat,935,625,378,213,22,28,4
Lachnospiraceae_nov_ERR1204044.mat,1021,665,389,237,23,38,5
Lachnospiraceae_nov_ERR1204046.mat,971,658,367,259,20,33,4
Lachnospiraceae_nov_ERR1204058.mat,978,663,380,248,22,33,4
Lachnospiraceae_nov_ERR1204061.mat,993,659,348,263,25,44,5
Lachnospiraceae_nov_ERR1204064.mat,978,663,380,248,22,33,4
Lachnospiraceae_nov_ERR1204066.mat,935,625,378,213,22,28,4
Lachnospiraceae_nov_ERR171267.mat,1165,723,424,249,33,49,5
Lachnospiraceae_nov_ERR171274.mat,1104,682,406,229,31,42,5
Lachnospiraceae_nov_ERR171283.mat,1028,674,387,253,24,34,4
Lachnospiraceae_nov_ERR2221097.mat,985,681,377,267,23,36,5
Lachnospiraceae_nov_ERR2221111.mat,1174,730,421,262,44,47,5
Lachnospiraceae_nov_ERR2221148.mat,873,560,300,228,20,32,5
Lachnospiraceae_nov_ERR2221151.mat,1106,680,408,224,31,43,5
Lachnospiraceae_nov_ERR2221161.mat,943,622,376,212,22,28,4
Lachnospiraceae_nov_ERR2221181.mat,985,681,377,267,23,36,5
Lachnospiraceae_nov_ERR2221183.mat,1160,725,419,258,40,45,5
Lachnospiraceae_nov_ERR2221187.mat,985,663,377,249,23,36,5
Lachnospiraceae_nov_ERR2221212.mat,1216,771,465,258,42,49,5
Lachnospiraceae_nov_ERR2221263.mat,946,634,373,225,24,30,4
Lachnospiraceae_nov_ERR2221266.mat,946,634,373,225,24,30,4
Lachnospiraceae_nov_ERR2221278.mat,1118,693,438,207,32,42,4
Lachnospiraceae_nov_ERR2221285.mat,1159,702,399,253,37,52,5
Lachnospiraceae_nov_ERR2221344.mat,1098,693,390,261,31,37,5
Lachnospiraceae_nov_ERR2221369.mat,976,640,354,251,30,33,5
Lachnospiraceae_nov_ERR2221389.mat,1117,712,426,241,29,43,5
Lachnospiraceae_nov_ERR2230050.mat,1178,735,430,260,40,42,5
Lachnospiraceae_nov_ERR2230056.mat,1001,661,350,277,24,33,4
Lachnospiraceae_nov_ERR2230057.mat,1024,661,379,249,24,34,4
Lachnospiraceae_nov_ERR2230058.mat,945,633,372,225,24,30,4
Lachnospiraceae_nov_ERR2230083.mat,995,592,323,223,27,42,5
Lachnospiraceae_nov_ERR2230113.mat,1149,705,416,246,38,46,5
Lachnospiraceae_nov_ERR2230114.mat,942,621,375,212,22,28,4
Lachnospiraceae_nov_ERR2230144.mat,991,646,405,209,20,29,4
Lachnospiraceae_nov_ERR2230148.mat,1013,674,412,225,24,36,4
Lachnospiraceae_oral_taxon_107_str_F0167.mat,1046,682,380,264,29,35,6
Lachnospira_multipara_ATCC_19207.mat,1065,746,428,276,18,43,6
Lachnospira_multipara_D15d.mat,947,610,339,243,16,27,4
Lachnospira_multipara_LB2003.mat,954,607,350,227,18,27,4
Lachnospira_multipara_MC2003.mat,953,630,360,240,16,27,4
Lachnospira_nov_ERR1022391.mat,967,633,373,228,24,31,5
Lachnospira_nov_ERR1022394.mat,944,607,357,221,24,28,5
Lachnospira_nov_ERR1203977.mat,956,625,364,229,24,31,5
Lachnospira_nov_ERR1204071.mat,956,625,364,229,24,31,5
Lachnospira_pectinoschiza_ERR1022352.mat,930,602,333,239,16,27,4
Lachnospira_pectinoschiza_ERR1022401.mat,940,610,341,237,18,27,5
Lachnospira_pectinoschiza_M83.mat,958,640,338,272,21,31,5
Lactobacillus_acidipiscis_ACA_DC_1533.mat,953,555,318,204,28,27,6
Lactobacillus_acidipiscis_DSM_15836.mat,948,552,315,204,28,27,6
Lactobacillus_acidipiscis_KCTC_13900.mat,962,573,323,214,34,28,6
Lactobacillus_acidophilus_ATCC_4796.mat,845,450,274,137,24,33,5
Lactobacillus_acidophilus_La_14.mat,1284,772,447,269,36,100,7
Lactobacillus_acidophilus_NCFM.mat,918,515,228,257,26,26,5
Lactobacillus_agilis_DSM_20509.mat,946,561,299,229,23,30,6
Lactobacillus_agilis_UMNLA4.mat,968,535,278,221,27,30,6
Lactobacillus_algidus_CMTALT10.mat,850,492,252,218,17,14,5
Lactobacillus_algidus_DSM_15638.mat,832,501,257,222,17,14,5
Lactobacillus_amylolyticus_DSM_11664.mat,759,521,361,125,18,34,5
Lactobacillus_amylovorus_30SC.mat,1266,763,478,229,30,62,8
Lactobacillus_amylovorus_GRL_1112.mat,1083,611,276,290,26,43,7
Lactobacillus_amylovorus_GRL1118.mat,1261,776,455,265,30,99,8
Lactobacillus_animalis_ERR2221125.mat,959,587,341,212,21,22,5
Lactobacillus_animalis_ERR2221280.mat,924,537,280,223,21,25,5
Lactobacillus_animalis_ERR2221327.mat,918,531,274,223,21,25,5
Lactobacillus_animalis_KCTC_3501.mat,1065,669,405,208,21,52,7
Lactobacillus_animalis_NP51.mat,917,537,294,209,21,25,5
Lactobacillus_antri_DSM_16041.mat,1047,724,520,137,22,64,5
Lactobacillus_apis_LMG_26964.mat,735,446,200,226,14,14,5
Lactobacillus_apodemi_DSM_16634_JCM_16172.mat,964,589,344,211,25,27,5
Lactobacillus_brevis_ATCC_367.mat,1865,590,424,108,32,59,5
Lactobacillus_brevis_DSM_20054.mat,1060,625,383,186,36,52,6
Lactobacillus_brevis_KB290.mat,2156,825,511,231,38,84,7
Lactobacillus_brevis_subsp_gravesensis_ATCC_27305.mat,2046,756,550,131,43,68,6
Lactobacillus_buchneri_ATCC_11577.mat,1142,735,492,183,41,59,5
Lactobacillus_buchneri_CD034.mat,2290,980,652,246,52,89,8
Lactobacillus_buchneri_NRRL_B_30929.mat,2299,988,643,255,54,96,8
Lactobacillus_camelliae_DSM_22697_JCM_13995.mat,780,550,282,256,12,3,6
Lactobacillus_casei_12A.mat,1463,918,595,230,44,97,8
Lactobacillus_casei_21_1.mat,1423,865,535,243,44,92,7
Lactobacillus_casei_A2_362.mat,1438,894,552,260,42,89,7
Lactobacillus_casei_ATCC_334.mat,1037,619,437,131,30,50,6
Lactobacillus_casei_casei_BL23.mat,1122,619,430,117,39,71,6
Lactobacillus_casei_ERR2221237.mat,1121,602,321,238,33,35,5
Lactobacillus_casei_ERR2221291.mat,1126,602,318,237,33,39,5
Lactobacillus_casei_ERR2221303.mat,1126,614,325,249,35,32,5
Lactobacillus_casei_ERR2221304.mat,1058,557,314,203,33,32,5
Lactobacillus_casei_ERR2221325.mat,1125,600,319,238,33,35,5
Lactobacillus_casei_UW4.mat,1385,821,510,221,46,87,7
Lactobacillus_casei_W56.mat,1497,936,576,256,49,107,8
Lactobacillus_coleohominis_101_4_CHN.mat,1765,641,365,226,30,45,7
Lactobacillus_coryniformis_subsp_coryniformis_CECT_5711.mat,1236,762,448,268,31,48,7
Lactobacillus_coryniformis_subsp_coryniformis_KCTC_3167.mat,1093,660,392,238,32,29,6
Lactobacillus_crispatus_125_2_CHN.mat,750,461,291,135,18,33,5
Lactobacillus_crispatus_214_1.mat,864,513,266,222,21,22,5
Lactobacillus_crispatus_CTV_05.mat,1048,696,419,242,36,41,7
Lactobacillus_crispatus_FB049_03.mat,1141,725,467,210,32,58,8
Lactobacillus_crispatus_FB077_07.mat,1133,723,465,210,32,58,8
Lactobacillus_crispatus_JV_V01.mat,1100,681,431,204,30,53,8
Lactobacillus_crispatus_MV_1A_US.mat,1090,679,429,204,30,53,8
Lactobacillus_crispatus_MV_3A_US.mat,1083,681,424,211,30,53,8
Lactobacillus_crispatus_ST1.mat,1121,699,436,217,30,53,8
Lactobacillus_curvatus_CRL_705.mat,966,657,389,231,16,30,7
Lactobacillus_curvatus_ERR2221163.mat,871,559,332,201,18,17,5
Lactobacillus_curvatus_JCM_1096_DSM_20019.mat,834,534,285,226,18,14,5
